TimeStamp,RAW-ENG,MIN-ENG,MAX-ENG,RAW-VAL,MIN-VAL,MAX-VAL,RAW-MED,MIN-MED,MAX-MED,RAW-FRU,MIN-FRU,MAX-FRU,RAW-FOC,MIN-FOC,MAX-FOC,RAW-EXC,MIN-EXC,MAX-EXC,MarkerRange,MarkerType,MarkerTitle
1445327131.6470001,-0.220255,-1.64198,0.387893,-0.266646,-20.3064,17.5387,0.0996254,0.0318936,0.282141,51.8692,-4859.56,6424.82,0.749379,0,1,2.43108,1.45677,12.4427,0,0,0
1445327132.1670001,-0.220235,-1.64181,0.388056,-0.189031,-20.3054,17.5348,0.0998881,0.0319133,0.282065,51.9101,-4857.99,6422.04,0.750544,0,1,2.54267,1.45677,12.4427,0,0,0
1445327132.697,-0.220217,-1.64164,0.388219,-0.0578171,-20.3042,17.5308,0.100358,0.0319334,0.28199,51.5545,-4856.41,6419.27,0.752626,0,1,2.67466,1.45677,12.4427,0,0,0
1445327133.177,-0.220201,-1.64146,0.388382,-0.0089284,-20.303,17.5269,0.101104,0.0319542,0.281914,50.7017,-4854.85,6416.5,0.748914,0,1,2.67632,1.45677,12.4427,0,0,0
1445327133.687,-0.225402,-1.64128,0.388533,-0.097741,-20.3018,17.5229,0.101776,0.0319756,0.28184,49.9177,-4853.28,6413.73,0.743541,0,1,2.63227,1.45677,12.4427,0,0,0
1445327134.2090001,-0.240762,-1.64108,0.38865,-0.0602848,-20.3005,17.5189,0.10238,0.0319975,0.281765,48.9178,-4851.72,6410.96,0.737612,0,1,2.56163,1.45677,12.4427,0,0,0
1445327134.72,-0.264072,-1.64085,0.38872,0.0239116,-20.2991,17.5149,0.103041,0.03202,0.281692,47.8346,-4850.16,6408.2,0.732875,0,1,2.5085,1.45677,12.4427,0,0,0
1445327135.247,-0.285052,-1.6406,0.38875,0.00185665,-20.2977,17.5109,0.103717,0.0320431,0.281618,46.692,-4848.6,6405.44,0.728536,0,1,2.46793,1.45677,12.4427,0,0,0
1445327135.7390001,-0.303933,-1.64033,0.388746,-0.0807866,-20.2963,17.5069,0.104209,0.0320666,0.281545,46.0304,-4847.05,6402.68,0.72779,0,1,2.50902,1.45677,12.4427,0,0,0
1445327136.2420001,-0.320255,-1.64004,0.388714,-0.0985456,-20.295,17.503,0.104621,0.0320905,0.281472,45.6686,-4845.5,6399.93,0.73498,0,1,2.72972,1.45677,12.4427,0,0,0
1445327136.7479999,-0.327223,-1.63975,0.38867,-0.0392612,-20.2936,17.499,0.104991,0.0321146,0.2814,45.2396,-4843.95,6397.18,0.735396,0,1,2.80492,1.45677,12.4427,0,0,0
1445327137.277,-0.330024,-1.63946,0.388622,0.0198722,-20.2921,17.495,0.105325,0.0321391,0.281328,44.8701,-4842.4,6394.43,0.728837,0,1,2.72597,1.45677,12.4427,0,0,0
1445327137.799,-0.330162,-1.63916,0.388574,0.0200563,-20.2906,17.491,0.105762,0.0321639,0.281256,45.9755,-4840.85,6391.69,0.724529,0,1,2.70312,1.45677,12.4427,0,0,0
1445327138.2690001,-0.329929,-1.63887,0.388526,-0.069245,-20.2892,17.487,0.106155,0.032189,0.281185,47.7722,-4839.3,6388.95,0.721113,0,1,2.70006,1.45677,12.4427,0,0,0
1445327138.7980001,-0.332101,-1.63858,0.388474,-0.172014,-20.2878,17.483,0.106114,0.032214,0.281113,50.0076,-4837.75,6386.21,0.718445,0,1,2.70505,1.45677,12.4427,0,0,0
1445327139.277,-0.334056,-1.63828,0.38842,-0.142472,-20.2866,17.479,0.106076,0.032239,0.281042,52.2701,-4836.2,6383.48,0.718965,0,1,2.78138,1.45677,12.4427,0,0,0
1445327139.8010001,-0.336373,-1.63798,0.388361,-0.0578098,-20.2852,17.4751,0.106997,0.0322647,0.280971,54.3618,-4834.64,6380.75,0.719154,0,1,2.85837,1.45677,12.4427,0,0,0
1445327140.3069999,-0.344287,-1.63768,0.388291,-0.001383,-20.2838,17.4711,0.108298,0.0322915,0.280901,56.2432,-4833.09,6378.03,0.721537,0,1,2.97932,1.45677,12.4427,0,0,0
1445327140.8169999,-0.355182,-1.63737,0.388204,0.0418649,-20.2824,17.4671,0.110687,0.0323203,0.280833,57.3321,-4831.54,6375.31,0.713771,0,1,2.87515,1.37335,12.3382,0,0,0
1445327141.2969999,-0.364988,-1.63706,0.388104,0.0923957,-20.2808,17.4631,0.112959,0.0323509,0.280767,57.7806,-4829.98,6372.6,0.709786,0,1,2.85761,1.37335,12.3382,0,0,0
1445327141.8269999,-0.373814,-1.63674,0.387991,0.166909,-20.2791,17.4591,0.115288,0.0323833,0.280703,57.2359,-4828.43,6369.89,0.709535,0,1,2.92543,1.37335,12.3382,0,0,0
1445327142.3369999,-0.379141,-1.63642,0.387872,0.17354,-20.2773,17.455,0.117384,0.0324173,0.28064,56.037,-4826.89,6367.18,0.707821,0,1,2.95989,1.37335,12.3382,0,0,0
1445327142.8369999,-0.371693,-1.63611,0.387762,0.0974251,-20.2755,17.451,0.11927,0.0324527,0.280579,54.5015,-4825.34,6364.47,0.701988,0,1,2.91441,1.37335,12.3382,0,0,0
1445327143.3670001,-0.354601,-1.6358,0.387676,-0.081787,-20.2738,17.4469,0.118696,0.0324875,0.280517,53.4577,-4823.8,6361.77,0.694263,0,1,2.81118,1.37335,12.3382,0,0,0
1445327143.8870001,-0.339219,-1.6355,0.387613,-0.181154,-20.2723,17.443,0.116833,0.032521,0.280454,52.3631,-4822.26,6359.07,0.69509,0,1,2.88433,1.37335,12.3382,0,0,0
1445327144.3970001,-0.325375,-1.63522,0.387572,-0.0750518,-20.2708,17.439,0.114562,0.0325526,0.28039,51.3835,-4820.72,6356.37,0.685937,0,1,2.72324,1.37335,12.3382,0,0,0
1445327144.8770001,-0.314901,-1.63494,0.387547,0.0972873,-20.2693,17.435,0.112518,0.0325826,0.280323,50.4397,-4819.19,6353.68,0.686652,0,1,2.78397,1.37335,12.3382,0,0,0
1445327145.4000001,-0.30761,-1.63467,0.387535,0.185388,-20.2675,17.431,0.110837,0.0326112,0.280256,49.6684,-4817.66,6350.99,0.685135,0,1,2.7915,1.37335,12.3382,0,0,0
1445327145.8970001,-0.301064,-1.6344,0.387534,0.152183,-20.2657,17.4269,0.109324,0.0326385,0.280188,49.7474,-4816.13,6348.3,0.683036,0,1,2.78511,1.37335,12.3382,0,0,0
1445327146.3970001,-0.297468,-1.63414,0.387538,0.0751087,-20.2639,17.4229,0.108173,0.0326649,0.280119,50.2342,-4814.6,6345.61,0.682634,0,1,2.81562,1.37335,12.3382,0,0,0
1445327146.9070001,-0.297538,-1.63387,0.387543,-0.0185973,-20.2622,17.4189,0.107138,0.0326903,0.28005,50.1757,-4813.07,6342.93,0.685928,0,1,2.92359,1.37335,12.3382,0,0,0
1445327147.4400001,-0.315192,-1.63359,0.387517,-0.0658858,-20.2606,17.4149,0.107181,0.0327157,0.27998,50.6165,-4811.55,6340.25,0.685704,0,1,2.93711,1.37335,12.3382,0,0,0
1445327147.9389999,-0.336153,-1.6333,0.387458,0.0120974,-20.259,17.4109,0.107898,0.0327417,0.279911,50.346,-4810.02,6337.58,0.682024,0,1,2.87413,1.37335,12.3382,0,0,0
1445327148.437,-0.355018,-1.63299,0.387371,0.0929054,-20.2573,17.4069,0.108544,0.0327683,0.279843,49.7978,-4808.5,6334.91,0.679153,0,1,2.83107,1.37335,12.3382,0,0,0
1445327148.938,-0.371996,-1.63268,0.387261,-0.0225752,-20.2556,17.4029,0.110051,0.032796,0.279776,49.1422,-4806.98,6332.24,0.678555,0,1,2.85075,1.37335,12.3382,0,0,0
1445327149.467,-0.378917,-1.63236,0.387141,-0.159648,-20.2541,17.3989,0.112164,0.0328254,0.27971,48.7199,-4805.46,6329.57,0.681481,0,1,2.96823,1.37335,12.3382,0,0,0
1445327149.947,-0.380979,-1.63205,0.387019,-0.199086,-20.2527,17.395,0.113138,0.0328556,0.279645,48.8864,-4803.94,6326.91,0.683738,0,1,3.06064,1.37335,12.3382,0,0,0
1445327150.487,-0.374899,-1.63173,0.386905,-0.0825198,-20.2514,17.3911,0.11287,0.0328855,0.27958,49.2388,-4802.43,6324.25,0.678741,0,1,2.98349,1.37335,12.3382,0,0,0
1445327150.997,-0.36254,-1.63143,0.386807,-0.0251088,-20.2499,17.3872,0.11224,0.0329149,0.279515,49.5233,-4800.91,6321.6,0.679684,0,1,3.0446,1.37335,12.3382,0,0,0
1445327151.4690001,-0.342186,-1.63113,0.386739,-0.0720471,-20.2485,17.3833,0.111674,0.0329438,0.279449,49.221,-4799.4,6318.95,0.681518,0,1,3.1347,1.37335,12.3382,0,0,0
1445327152.0280001,-0.31541,-1.63085,0.386713,-0.104698,-20.2471,17.3793,0.110669,0.0329719,0.279383,49.0343,-4797.89,6316.3,0.681606,0,1,3.18609,1.37335,12.3382,0,0,0
1445327152.4979999,-0.299769,-1.63059,0.386712,-0.0494047,-20.2457,17.3754,0.109765,0.0329992,0.279316,48.645,-4796.38,6313.65,0.671311,0,1,2.98745,1.37335,12.3382,0,0,0
1445327153.007,-0.294922,-1.63033,0.38672,0.0186075,-20.2442,17.3715,0.109197,0.033026,0.279249,49.0101,-4794.87,6311.01,0.662974,0,1,2.82465,1.37335,12.3382,0,0,0
1445327153.507,-0.292876,-1.63007,0.386731,0.0779394,-20.2426,17.3675,0.108381,0.033052,0.279181,49.4961,-4793.36,6308.37,0.658641,0,1,2.74727,1.37335,12.3382,0,0,0
1445327154.027,-0.296858,-1.62981,0.386736,0.0471971,-20.2409,17.3636,0.108622,0.0330783,0.279114,50.0436,-4791.85,6305.73,0.658354,0,1,2.76486,1.37335,12.3382,0,0,0
1445327154.527,-0.300442,-1.62955,0.386733,-0.00735444,-20.2393,17.3596,0.109703,0.0331054,0.279047,51.1192,-4790.34,6303.1,0.659914,0,1,2.83236,1.37335,12.3382,0,0,0
1445327155.0469999,-0.303668,-1.62928,0.386726,-0.0163473,-20.2377,17.3557,0.110845,0.0331335,0.278981,52.2914,-4788.84,6300.47,0.662733,0,1,2.92673,1.37335,12.3382,0,0,0
1445327155.5469999,-0.307452,-1.62901,0.386711,0.0919885,-20.236,17.3517,0.11286,0.0331631,0.278917,53.2665,-4787.33,6297.85,0.660926,0,1,2.92293,1.37335,12.3382,0,0,0
1445327156.0780001,-0.310858,-1.62874,0.386691,0.221462,-20.2341,17.3477,0.116126,0.0331951,0.278855,53.4465,-4785.82,6295.23,0.658637,0,1,2.9217,1.37335,12.3382,0,0,0
1445327156.5580001,-0.306327,-1.62847,0.386679,0.319964,-20.2321,17.3436,0.119064,0.0332293,0.278796,52.8519,-4784.32,6292.61,0.652139,0,1,2.83164,1.37335,12.3382,0,0,0
1445327157.1070001,-0.292624,-1.62821,0.386689,0.225968,-20.23,17.3396,0.121709,0.0332654,0.278739,52.7486,-4782.82,6289.99,0.651744,0,1,2.88874,1.37335,12.3382,0,0,0
1445327157.579,-0.280291,-1.62797,0.386722,0.0555219,-20.228,17.3356,0.122528,0.0333019,0.278683,52.6403,-4781.32,6287.38,0.646594,0,1,2.81427,1.37335,12.3382,0,0,0
1445327158.1070001,-0.26768,-1.62774,0.386777,-0.0353309,-20.2262,17.3316,0.120864,0.0333373,0.278625,52.4469,-4779.82,6284.77,0.645326,0,1,2.80013,1.37335,12.3382,0,0,0
1445327158.615,-0.246084,-1.62753,0.386874,-0.0260343,-20.2244,17.3276,0.119342,0.0333715,0.278567,52.3112,-4778.32,6282.16,0.646489,0,1,2.8537,1.37335,12.3382,0,0,0
1445327159.1099999,-0.226648,-1.62735,0.38701,0.0133387,-20.2227,17.3236,0.117972,0.0334047,0.278507,52.0602,-4776.82,6279.56,0.64519,0,1,2.84864,1.37335,12.3382,0,0,0
1445327159.6070001,-0.209155,-1.6272,0.387183,0.0373303,-20.2209,17.3197,0.116739,0.033437,0.278446,51.9637,-4775.33,6276.96,0.638652,0,1,2.72366,1.37335,12.3382,0,0,0
1445327160.1470001,-0.199394,-1.62706,0.387378,0.0150459,-20.2192,17.3157,0.116697,0.0334692,0.278385,51.8656,-4773.84,6274.36,0.638048,0,1,2.73676,1.37335,12.3382,0,0,0
1445327160.6470001,-0.205988,-1.62691,0.387557,-0.0492335,-20.2175,17.3118,0.117472,0.0335019,0.278325,51.936,-4772.35,6271.77,0.634341,0,1,2.66598,1.37335,12.3382,0,0,0
1445327161.1570001,-0.215553,-1.62674,0.387715,-0.0529538,-20.2159,17.3079,0.118171,0.0335351,0.278266,51.9898,-4770.86,6269.18,0.639419,0,1,2.78715,1.30272,12.2242,0,0,0
1445327161.6570001,-0.224161,-1.62656,0.387854,-0.0364719,-20.2143,17.304,0.118799,0.0335687,0.278207,52.0512,-4769.37,6266.59,0.641045,0,1,2.82793,1.30272,12.2242,0,0,0
1445327162.1570001,-0.231908,-1.62638,0.387977,-0.0224887,-20.2127,17.3001,0.119017,0.0336024,0.278148,52.5353,-4767.88,6264.01,0.643005,0,1,2.87124,1.30272,12.2242,0,0,0
1445327162.701,-0.243927,-1.62617,0.388076,-0.0396393,-20.2111,17.2961,0.118675,0.0336358,0.278089,51.9333,-4766.39,6261.43,0.645785,0,1,2.91943,1.30272,12.2242,0,0,0
1445327163.177,-0.254754,-1.62596,0.388152,-0.121629,-20.2096,17.2923,0.117645,0.0336685,0.27803,52.4763,-4764.91,6258.85,0.652809,0,1,3.05554,1.30272,12.2242,0,0,0
1445327163.678,-0.264498,-1.62573,0.38821,-0.179801,-20.2082,17.2884,0.116719,0.0337004,0.27797,52.9688,-4763.42,6256.27,0.652109,0,1,3.01717,1.30272,12.2242,0,0,0
1445327164.201,-0.273268,-1.62549,0.388252,-0.0712512,-20.2067,17.2845,0.116607,0.0337322,0.277909,53.8886,-4761.94,6253.7,0.652549,0,1,3.0152,1.30272,12.2242,0,0,0
1445327164.701,-0.28116,-1.62525,0.388279,0.0846499,-20.2051,17.2806,0.117001,0.0337643,0.277849,54.8647,-4760.45,6251.13,0.653028,0,1,3.02063,1.30272,12.2242,0,0,0
1445327165.227,-0.288264,-1.625,0.388293,0.228408,-20.2034,17.2767,0.116694,0.0337961,0.277789,55.479,-4758.97,6248.57,0.659788,0,1,3.16024,1.30272,12.2242,0,0,0
1445327165.7079999,-0.284396,-1.62475,0.388314,0.227166,-20.2014,17.2727,0.116263,0.0338276,0.277729,55.985,-4757.49,6246.01,0.655408,0,1,3.05938,1.30272,12.2242,0,0,0
1445327166.2149999,-0.274503,-1.62451,0.388353,0.0831878,-20.1995,17.2688,0.115877,0.0338587,0.277668,56.4723,-4756.01,6243.45,0.651931,0,1,2.98922,1.30272,12.2242,0,0,0
1445327166.717,-0.265599,-1.62428,0.388407,-0.0776643,-20.1978,17.2648,0.114072,0.0338884,0.277607,56.8271,-4754.53,6240.89,0.643146,0,1,2.78341,1.30272,12.2242,0,0,0
1445327167.277,-0.257585,-1.62406,0.388477,-0.151843,-20.1961,17.2609,0.111829,0.0339164,0.277543,56.0685,-4753.05,6238.34,0.642516,0,1,2.75886,1.30272,12.2242,0,0,0
1445327167.779,-0.250754,-1.62385,0.388559,-0.116802,-20.1946,17.2571,0.10981,0.0339428,0.277479,55.3627,-4751.57,6235.79,0.650609,0,1,2.93191,1.30272,12.2242,0,0,0
1445327168.2869999,-0.243695,-1.62365,0.388654,-0.135172,-20.1931,17.2532,0.108547,0.0339681,0.277413,53.2994,-4750.1,6233.24,0.65437,0,1,3.01263,1.30272,12.2242,0,0,0
1445327168.7750001,-0.240572,-1.62345,0.388756,-0.26951,-20.1917,17.2494,0.107411,0.0339924,0.277347,51.8773,-4748.63,6230.7,0.649661,0,1,2.89695,1.30272,12.2242,0,0,0
1445327169.277,-0.23904,-1.62325,0.38886,-0.390286,-20.1906,17.2456,0.106322,0.0340159,0.277281,50.9294,-4747.16,6228.16,0.653003,0,1,2.96302,1.30272,12.2242,0,0,0
1445327169.779,-0.235181,-1.62306,0.388972,-0.345251,-20.1895,17.2419,0.105342,0.0340385,0.277213,51.1575,-4745.69,6225.62,0.652924,0,1,2.95497,1.30272,12.2242,0,0,0
1445327170.3280001,-0.230027,-1.62287,0.389094,-0.264809,-20.1885,17.2382,0.104981,0.0340607,0.277146,51.1092,-4744.23,6223.08,0.646028,0,1,2.80209,1.30272,12.2242,0,0,0
1445327170.7969999,-0.226668,-1.62269,0.389222,-0.143275,-20.1873,17.2344,0.104136,0.0340823,0.277079,51.1722,-4742.77,6220.55,0.645001,0,1,2.77632,1.30272,12.2242,0,0,0
1445327171.3469999,-0.223644,-1.62251,0.389356,-0.0281986,-20.1861,17.2306,0.102982,0.0341028,0.277011,51.1232,-4741.3,6218.02,0.639113,0,1,2.63748,1.30272,12.2242,0,0,0
1445327171.8269999,-0.220923,-1.62234,0.389495,0.0327774,-20.1846,17.2268,0.101944,0.0341224,0.276942,50.7914,-4739.84,6215.49,0.644424,0,1,2.75415,1.30272,12.2242,0,0,0
1445327172.3340001,-0.220734,-1.62217,0.389635,0.00508337,-20.1831,17.2229,0.101181,0.0341414,0.276873,50.7012,-4738.39,6212.97,0.645834,0,1,2.78018,1.30272,12.2242,0,0,0
1445327172.8369999,-0.227984,-1.62198,0.389759,-0.0347964,-20.1815,17.2191,0.0996608,0.0341589,0.276804,50.3054,-4736.93,6210.45,0.640432,0,1,2.63354,1.30272,12.2242,0,0,0
1445327173.3499999,-0.235917,-1.62179,0.389867,-0.0374096,-20.18,17.2153,0.0982922,0.0341753,0.276733,50.0049,-4735.47,6207.93,0.645021,0,1,2.71529,1.30272,12.2242,0,0,0
1445327173.869,-0.246604,-1.62158,0.389953,0.030564,-20.1783,17.2114,0.0975838,0.034191,0.276663,49.8192,-4734.02,6205.41,0.652131,0,1,2.85578,1.30272,12.2242,0,0,0
1445327174.3770001,-0.258973,-1.62136,0.390016,0.131798,-20.1766,17.2075,0.0980754,0.0342071,0.276593,49.1053,-4732.57,6202.9,0.649561,0,1,2.78661,1.30272,12.2242,0,0,0
1445327174.859,-0.271431,-1.62112,0.390055,0.218082,-20.1747,17.2036,0.0987095,0.0342238,0.276524,48.2473,-4731.12,6200.39,0.6457,0,1,2.69105,1.30272,12.2242,0,0,0
1445327175.4189999,-0.287227,-1.62087,0.390067,0.0940965,-20.1728,17.1997,0.0995273,0.0342412,0.276454,47.7574,-4729.67,6197.88,0.650248,0,1,2.7841,1.30272,12.2242,0,0,0
1445327175.8770001,-0.301444,-1.62061,0.390054,-0.112132,-20.171,17.1958,0.100263,0.0342593,0.276386,47.5405,-4728.22,6195.38,0.652922,0,1,2.83421,1.30272,12.2242,0,0,0
1445327176.3770001,-0.314238,-1.62034,0.390021,-0.166629,-20.1694,17.1919,0.100823,0.0342778,0.276317,47.7388,-4726.78,6192.88,0.652093,0,1,2.80427,1.30272,12.2242,0,0,0
1445327176.888,-0.324212,-1.62006,0.389973,-0.135397,-20.1678,17.1881,0.101326,0.0342967,0.276249,47.2712,-4725.34,6190.38,0.653895,0,1,2.83723,1.30272,12.2242,0,0,0
1445327177.427,-0.330291,-1.61977,0.389915,-0.0628727,-20.1662,17.1843,0.101779,0.034316,0.276181,47.5808,-4723.89,6187.88,0.646078,0,1,2.65757,1.30272,12.2242,0,0,0
1445327177.937,-0.330569,-1.61949,0.389857,-0.0129249,-20.1646,17.1804,0.102333,0.0343358,0.276114,48.1321,-4722.45,6185.39,0.647915,0,1,2.70761,1.30272,12.2242,0,0,0
1445327178.437,-0.330819,-1.61921,0.389798,-0.0501604,-20.163,17.1766,0.102392,0.0343556,0.276046,49.3718,-4721.01,6182.9,0.654323,0,1,2.85399,1.30272,12.2242,0,0,0
1445327178.9170001,-0.336237,-1.61892,0.389732,-0.0731019,-20.1614,17.1728,0.102975,0.0343758,0.275979,51.2521,-4719.57,6180.41,0.664497,0,1,3.08115,1.30272,12.2242,0,0,0
1445327179.447,-0.342852,-1.61863,0.389656,0.00141573,-20.1598,17.1689,0.103797,0.0343968,0.275913,52.7538,-4718.13,6177.93,0.65839,0,1,2.93829,1.30272,12.2242,0,0,0
1445327179.947,-0.348805,-1.61834,0.389571,0.105588,-20.1581,17.1651,0.104904,0.0344186,0.275847,53.8739,-4716.68,6175.45,0.663833,0,1,3.06233,1.30272,12.2242,0,0,0
1445327180.448,-0.348971,-1.61804,0.389487,0.216393,-20.1562,17.1612,0.105596,0.034441,0.275782,55.7634,-4715.24,6172.98,0.663999,0,1,3.06825,1.30272,12.2242,0,0,0
1445327181.0009999,-0.342077,-1.61775,0.389412,0.260866,-20.1541,17.1572,0.10622,0.0344639,0.275717,56.7832,-4713.8,6170.51,0.66601,0,1,3.12435,1.30272,12.2242,0,0,0
1445327181.536,-0.331045,-1.61747,0.389352,0.233597,-20.152,17.1533,0.106781,0.0344872,0.275653,56.3376,-4712.36,6168.04,0.672491,0,1,3.28387,1.26532,12.1033,0,0,0
1445327182.007,-0.315068,-1.6172,0.389317,0.198594,-20.1499,17.1494,0.10706,0.0345108,0.275588,55.5055,-4710.92,6165.57,0.676319,0,1,3.38407,1.26532,12.1033,0,0,0
1445327182.5179999,-0.300688,-1.61694,0.389305,0.107459,-20.1478,17.1454,0.10731,0.0345345,0.275524,54.6705,-4709.48,6163.11,0.672713,0,1,3.31261,1.26532,12.1033,0,0,0
1445327182.987,-0.293795,-1.61668,0.389304,0.103575,-20.1457,17.1415,0.107536,0.0345583,0.27546,53.1175,-4708.05,6160.64,0.670112,0,1,3.25487,1.26532,12.1033,0,0,0
1445327183.517,-0.291366,-1.61643,0.389306,0.169879,-20.1436,17.1376,0.107873,0.0345824,0.275397,52.1808,-4706.61,6158.19,0.666383,0,1,3.16816,1.26532,12.1033,0,0,0
1445327184.0409999,-0.291627,-1.61618,0.389309,0.163428,-20.1415,17.1337,0.108177,0.0346067,0.275334,52.3256,-4705.18,6155.73,0.672915,0,1,3.31023,1.26532,12.1033,0,0,0
1445327184.527,-0.293308,-1.61592,0.389308,0.140554,-20.1394,17.1298,0.108552,0.0346313,0.275271,52.5951,-4703.75,6153.28,0.683161,0,1,3.53211,1.26532,12.1033,0,0,0
1445327185.0369999,-0.295758,-1.61567,0.389303,0.0315176,-20.1374,17.1259,0.108889,0.0346562,0.275208,54.23,-4702.32,6150.83,0.682391,0,1,3.50023,1.26532,12.1033,0,0,0
1445327185.53,-0.296769,-1.61541,0.389296,-0.128284,-20.1355,17.122,0.108869,0.0346809,0.275145,55.9926,-4700.89,6148.38,0.680144,0,1,3.43374,1.26532,12.1033,0,0,0
1445327186.0480001,-0.294293,-1.61516,0.389293,-0.22108,-20.1339,17.1182,0.108112,0.0347051,0.275082,56.4339,-4699.46,6145.94,0.676175,0,1,3.3263,1.26532,12.1033,0,0,0
1445327186.579,-0.28961,-1.61491,0.389298,-0.158442,-20.1323,17.1144,0.107432,0.0347287,0.275019,57.1369,-4698.03,6143.5,0.680486,0,1,3.4113,1.26532,12.1033,0,0,0
1445327187.0769999,-0.285729,-1.61466,0.389309,0.0115277,-20.1307,17.1106,0.106905,0.0347519,0.274955,57.4228,-4696.6,6141.06,0.67723,0,1,3.32498,1.26532,12.1033,0,0,0
1445327187.582,-0.282237,-1.61442,0.389326,0.191578,-20.1288,17.1068,0.106229,0.0347745,0.274891,57.4647,-4695.18,6138.62,0.66991,0,1,3.1467,1.26532,12.1033,0,0,0
1445327188.0769999,-0.274861,-1.61418,0.389356,0.153419,-20.1269,17.1029,0.105621,0.0347965,0.274827,57.4771,-4693.75,6136.19,0.666276,0,1,3.06094,1.26532,12.1033,0,0,0
1445327188.618,-0.265947,-1.61395,0.389401,0.107905,-20.125,17.099,0.105453,0.0348185,0.274763,56.8291,-4692.33,6133.76,0.661512,0,1,2.95848,1.26532,12.1033,0,0,0
1445327189.128,-0.257925,-1.61374,0.389461,0.142421,-20.123,17.0952,0.105301,0.0348402,0.274698,56.1714,-4690.91,6131.34,0.661915,0,1,2.97333,1.26532,12.1033,0,0,0
1445327189.6270001,-0.248492,-1.61353,0.389538,0.139965,-20.121,17.0913,0.104519,0.0348614,0.274634,54.7346,-4689.49,6128.91,0.656902,0,1,2.86084,1.26532,12.1033,0,0,0
1445327190.1370001,-0.230746,-1.61334,0.389648,0.0824861,-20.119,17.0874,0.103386,0.0348815,0.274569,53.569,-4688.07,6126.49,0.660304,0,1,2.94731,1.26532,12.1033,0,0,0
1445327190.638,-0.207998,-1.61318,0.389805,0.00833876,-20.117,17.0836,0.102363,0.0349008,0.274503,52.9243,-4686.65,6124.07,0.669665,0,1,3.17429,1.26532,12.1033,0,0,0
1445327191.1370001,-0.187526,-1.61306,0.390005,0.0279747,-20.1151,17.0797,0.101519,0.0349194,0.274437,52.3522,-4685.24,6121.65,0.667275,0,1,3.13135,1.26532,12.1033,0,0,0
1445327191.6370001,-0.175876,-1.61295,0.39023,0.286261,-20.1131,17.0758,0.10076,0.0349373,0.274371,52.8753,-4683.83,6119.24,0.669976,0,1,3.19299,1.26532,12.1033,0,0,0
1445327192.1370001,-0.167568,-1.61286,0.390474,0.450388,-20.1108,17.0719,0.101805,0.0349561,0.274305,53.7089,-4682.42,6116.83,0.672443,0,1,3.26403,1.26532,12.1033,0,0,0
1445327192.6470001,-0.164191,-1.61277,0.390725,0.467509,-20.1083,17.068,0.105802,0.0349781,0.274242,53.6038,-4681.01,6114.42,0.668906,0,1,3.22515,1.26532,12.1033,0,0,0
1445327193.1470001,-0.16753,-1.61267,0.390968,0.368312,-20.1058,17.064,0.111008,0.0350042,0.274182,53.8186,-4679.6,6112.02,0.674836,0,1,3.40485,1.26532,12.1033,0,0,0
1445327193.687,-0.177756,-1.61256,0.391187,0.202316,-20.1034,17.06,0.115694,0.0350337,0.274125,54.9618,-4678.19,6109.61,0.677119,0,1,3.48397,1.26532,12.1033,0,0,0
1445327194.188,-0.196354,-1.61242,0.391365,0.041259,-20.1011,17.0561,0.12036,0.0350664,0.274071,55.2114,-4676.78,6107.21,0.701793,0,1,4.05432,1.26532,12.1033,0,0,0
1445327194.717,-0.213172,-1.61226,0.391508,-0.0238086,-20.099,17.0523,0.123747,0.0351013,0.274021,58.2556,-4675.37,6104.82,0.711275,0,1,4.25975,1.26532,12.1033,0,0,0
1445327195.217,-0.231634,-1.61207,0.391613,-0.0361673,-20.097,17.0484,0.126796,0.035138,0.273974,61.2133,-4673.96,6102.43,0.715863,0,1,4.34526,1.26532,12.1033,0,0,0
1445327195.737,-0.248249,-1.61186,0.391686,-0.00516928,-20.0951,17.0446,0.128717,0.0351759,0.273928,63.7119,-4672.55,6100.04,0.714213,0,1,4.27881,1.26532,12.1033,0,0,0
1445327196.247,-0.263202,-1.61163,0.391731,0.157573,-20.0931,17.0408,0.128812,0.0352137,0.273883,66.0869,-4671.13,6097.66,0.713728,0,1,4.22193,1.26532,12.1033,0,0,0
1445327196.7249999,-0.272365,-1.6114,0.39176,0.345048,-20.0909,17.0369,0.127557,0.0352508,0.273836,64.964,-4669.72,6095.27,0.709779,0,1,4.08116,1.26532,12.1033,0,0,0
1445327197.2780001,-0.276348,-1.61116,0.391783,0.450534,-20.0886,17.033,0.126429,0.0352872,0.273789,63.5288,-4668.31,6092.89,0.70357,0,1,3.90094,1.26532,12.1033,0,0,0
1445327197.7309999,-0.271967,-1.61093,0.391812,0.414648,-20.0861,17.029,0.125413,0.0353228,0.27374,61.3737,-4666.9,6090.52,0.696299,0,1,3.71312,1.26532,12.1033,0,0,0
1445327198.277,-0.257268,-1.61071,0.391868,0.3098,-20.0836,17.0251,0.124498,0.0353579,0.273691,59.3315,-4665.5,6088.14,0.699834,0,1,3.78752,1.26532,12.1033,0,0,0
1445327198.7709999,-0.239828,-1.61051,0.391955,0.25476,-20.0812,17.0212,0.123675,0.0353924,0.273641,58.652,-4664.1,6085.77,0.696799,0,1,3.71747,1.26532,12.1033,0,0,0
